ingresos_mensuales,edad,deudas_totales,numero_tarjetas,historial_crediticio,tasa_de_interes,mora_actual,moroso
1676,28,3658,-4,Bueno,11.076993197578474,1,0
3143,21,5038,-2,Bueno,17.050109937957696,1,0
506,34,865,-2,Bueno,18.344421926863696,1,0
1533,67,3189,-2,Bueno,17.605913636111634,0,1
592,54,4149,-3,Bueno,14.214673766900308,0,0
1628,25,6445,-1,Bueno,20.467296095884475,1,1
1364,59,4343,-4,Malo,15.43153409582002,1,0
970,9,376,-5,Malo,21.990574176494512,0,1
1426,11,739,-9,Malo,14.002995967824202,0,0
2401,23,6564,-5,Bueno,12.046608505300998,1,1
1172,19,4716,-2,Bueno,11.706360156764422,1,0
1282,18,3804,-4,Regular,13.26571425670085,0,0
846,55,6499,1,Bueno,8.681209737488867,0,1
577,34,5696,-2,Bueno,10.837322482201508,0,1
882,35,934,-1,Malo,25.687392935744427,1,0
-101,7,2207,-4,Malo,19.79643513367231,0,0
2807,18,5217,-1,Bueno,15.296028202227815,1,1
2259,50,6867,-4,Bueno,14.17665268230973,1,0
1462,-6,290,0,Malo,23.80581214250794,0,0
1374,36,4245,-2,Bueno,10.156551348606676,1,0
1227,56,2350,-3,Bueno,-3.5416413796471584,0,0
1603,38,6833,0,Bueno,16.289815946634008,1,1
460,23,6023,-3,Malo,19.188584473844706,0,1
2443,37,3246,1,Bueno,22.37731667612316,0,1
2435,34,3557,0,Regular,15.853542121922464,0,1
-137,40,3191,-5,Bueno,7.700753923004684,1,1
493,51,2589,-2,Malo,20.417782480947746,0,0
-444,34,2097,-1,Malo,13.765656199354508,1,1
395,29,2734,0,Bueno,12.366799821459491,1,1
1606,35,1447,-1,Regular,23.32752122102626,1,1
2943,30,5586,-1,Bueno,14.151508989963192,1,0
149,43,4072,0,Bueno,11.850467616837166,1,0
841,2,2358,-3,Malo,8.498834208253921,0,0
1665,24,4090,0,Bueno,25.19005449073253,0,0
331,32,6118,-3,Bueno,-3.402999989274277,1,0
1827,19,3984,-1,Bueno,27.64321508824143,0,0
-415,15,1727,-2,Malo,21.433503883532467,0,1
1720,38,2552,-6,Bueno,12.041950473491656,0,0
-586,30,127,-1,Malo,31.61698102948495,0,0
1351,-16,5919,-7,Bueno,25.454296820227636,1,0
622,74,3334,-3,Bueno,19.156745631945462,0,1
530,44,1299,-3,Bueno,23.33338759803735,1,1
969,31,2637,-5,Malo,27.24677960662798,1,1
348,25,1610,-3,Malo,24.716736525845974,0,1
-394,45,3267,-5,Malo,30.481325825520603,1,1
-664,19,-922,-1,Malo,19.944741350630903,0,1
1856,19,3794,-2,Regular,14.273153440788596,1,1
1195,14,2147,3,Regular,15.706633614254413,1,0
-49,40,4400,-4,Bueno,15.761536733045055,0,1
1814,42,2583,-1,Bueno,24.30783316314733,1,1
2061,13,1295,-1,Regular,24.600266133587063,1,1
1631,28,6853,-1,Bueno,17.110374223996416,1,0
822,38,-114,-5,Malo,28.269326684017493,0,1
1498,20,4700,-2,Bueno,-3.7325221889759232,0,1
1783,38,-396,-3,Regular,3.2642142899724997,0,1
1259,25,1495,-4,Malo,23.53615967565396,1,0
549,18,3347,-2,Malo,14.600420437938238,0,1
1936,15,4671,-2,Bueno,18.920196623284845,0,0
2253,37,683,-1,Malo,27.99976055037175,0,0
1539,9,4456,-1,Bueno,26.319585042111587,1,1
2702,37,2525,-3,Malo,30.64041486459047,1,1
1989,13,5755,-3,Bueno,5.804810626353142,0,0
739,44,3164,-2,Bueno,9.39571321163212,0,0
1381,32,784,0,Regular,-1.4302433304513942,0,1
-36,20,4496,-3,Bueno,11.289457358247768,0,0
1612,34,4903,-2,Bueno,23.231561796215612,0,0
172,19,5717,0,Bueno,10.707100322787893,0,1
463,35,3649,-1,Bueno,7.164176805120989,0,0
324,-5,3012,-4,Bueno,26.12878442079413,1,1
684,57,8968,-3,Bueno,18.21173687306225,0,1
2316,34,284,-1,Regular,1.0250022325221515,0,0
1383,56,4267,-2,Bueno,9.503049632966865,1,1
1460,46,741,0,Malo,28.27154776006521,0,1
2264,47,6083,-1,Bueno,14.535810488788307,0,0
-208,24,3177,-4,Malo,29.62796499789399,0,1
2985,32,-237,0,Regular,9.867606871920355,1,0
767,13,3100,0,Malo,23.201174093148197,1,0
1653,35,4246,1,Bueno,23.15511987934088,1,0
449,12,9645,-3,Bueno,7.8140540913044525,1,1
-674,51,4420,-4,Bueno,12.928673282149049,1,1
2033,19,5929,-4,Bueno,14.786285088498765,0,1
2581,27,8668,-5,Bueno,7.099400030087251,0,0
-278,5,4763,-4,Malo,26.80953696352855,0,0
2622,35,9097,-4,Bueno,6.21015121319477,1,0
1904,36,3048,-1,Bueno,25.39391876839623,1,1
2344,82,3155,-6,Bueno,12.184601704759922,0,1
-133,27,5268,-6,Malo,13.087066608666406,0,0
2277,70,2299,-3,Bueno,20.3601545246094,1,0
1625,39,771,-1,Malo,27.333181955207188,0,1
1626,38,1506,-3,Malo,32.96062335790744,0,1
1088,20,1420,-1,Malo,12.038714357254037,1,0
2025,17,2278,-7,Malo,26.942838471745347,1,1
2182,49,5453,-4,Bueno,14.144369062698685,1,1
1317,36,3944,-5,Malo,22.53771455763939,1,0
964,1,3289,-3,Malo,28.825525886845767,1,0
1624,20,5066,0,Malo,5.371421136955028,1,0
1621,0,202,-4,Malo,37.75510596632307,1,0
1694,31,5852,-5,Bueno,33.63223658012077,0,0
-148,7,1259,-3,Malo,11.710379456883192,1,0
3132,61,5419,-2,Bueno,-0.36277518986113755,0,1
294,33,7529,-2,Bueno,15.231628699586519,0,1
1258,32,3948,0,Bueno,10.843974652558138,0,1
1145,32,1086,-1,Regular,11.492341027887981,1,1
1313,52,5030,-2,Bueno,25.970594194765297,0,0
1637,44,3175,2,Bueno,14.325457154275684,0,0
-215,23,4498,-3,Bueno,28.490012258372477,1,1
-376,25,1689,-4,Malo,27.180829832268266,1,0
1827,16,4772,-3,Bueno,9.663305547186507,0,0
1272,36,2520,-1,Malo,25.278657254144942,0,1
979,18,5548,-4,Malo,17.795599922629414,0,1
-316,39,1365,-6,Malo,54.79619348808904,0,0
1037,34,6565,-3,Bueno,13.63529839703138,1,1
3257,80,4752,-3,Bueno,11.745209459181757,1,0
660,-8,-1540,-2,Regular,6.485895171947954,0,1
178,34,1036,-5,Malo,20.620555083957406,0,1
2793,18,-1492,-2,Regular,14.33521355014329,0,1
907,-7,6441,-2,Bueno,3.6851318911115953,0,0
1228,42,5794,1,Bueno,-0.7281043226238184,1,1
1817,38,2824,-3,Malo,22.783987875410265,0,0
1583,32,3467,0,Bueno,12.091464969260816,1,1
456,51,4974,0,Bueno,15.77166978151382,1,0
406,47,1913,-3,Bueno,0.06822083732892326,0,1
-273,30,4199,-2,Bueno,18.030587687363685,0,1
1683,24,5934,1,Bueno,7.2328013957777415,0,1
3361,69,6469,-5,Bueno,18.259926657042424,1,0
1285,30,1873,-4,Malo,15.405400243133037,0,1
439,42,3155,-3,Malo,29.558292991468456,0,0
641,16,3983,-5,Bueno,0.7154202745531855,0,1
916,-5,2768,1,Bueno,32.99180959182574,1,1
604,33,1111,-8,Malo,14.133675712095915,1,0
1470,36,3954,0,Bueno,-12.811493109664687,0,1
2291,36,3529,-4,Bueno,9.215821362236694,1,0
1140,9,2346,-5,Malo,28.972081020235393,1,1
1147,17,2062,-2,Malo,31.084486385046198,1,1
3019,19,2133,0,Bueno,12.455302051618126,0,1
-83,1,2022,-2,Malo,28.826975448644987,1,0
1592,47,6132,0,Bueno,23.49331152435647,0,1
1276,27,928,-3,Malo,18.431755180199307,1,1
1046,22,2856,-1,Bueno,18.258857093083826,0,1
1250,31,2028,-1,Bueno,13.92235300010267,1,1
753,39,1890,-3,Bueno,27.950394047753115,1,1
278,27,1087,-2,Malo,29.637429149336405,0,0
1183,54,4142,0,Bueno,24.367808401769324,0,0
746,14,3694,-1,Malo,28.43422431033614,0,1
3151,37,5417,0,Bueno,17.91953841236906,0,1
1060,31,5175,-4,Bueno,8.99292462384621,0,1
1063,41,2328,-3,Malo,23.980418655262163,1,1
492,21,4857,-7,Bueno,12.677917030627492,1,1
459,31,5039,-2,Malo,28.748797248210614,1,0
1500,40,2510,-1,Regular,19.679634142817555,0,1
741,33,6981,-3,Bueno,2.3143335027926453,0,1
1320,34,5570,-3,Bueno,20.65697505865898,1,1
1308,36,4654,-4,Malo,9.058513580322781,0,1
64,41,3229,-5,Malo,25.283644180165087,0,0
1935,49,1467,-3,Bueno,12.320412402481946,0,0
108,44,5175,-3,Bueno,12.350697868644637,1,1
902,9,2389,-7,Malo,6.095084947753848,1,1
282,52,3761,-2,Bueno,6.287598920732915,1,1
-933,-2,6083,-2,Bueno,32.561514183375074,1,1
311,28,6799,-3,Bueno,1.4808673241324604,1,1
2431,19,7478,-5,Bueno,4.540237398515808,0,1
206,-11,9103,-3,Bueno,13.248209641140388,1,1
305,34,5773,0,Bueno,6.158424050683765,0,0
1270,23,2852,-3,Bueno,9.401777721292575,1,0
688,34,4239,-2,Bueno,6.154975991041158,0,1
2898,42,3130,-3,Regular,18.490911881436343,0,1
1209,13,-982,-4,Malo,11.715898229093048,1,1
314,38,3637,-3,Malo,16.524429609499855,0,1
2177,46,5452,1,Bueno,6.119845619577445,1,0
2274,28,-694,0,Regular,16.859183278414278,1,1
1757,35,6776,-2,Bueno,16.024266173959635,0,1
277,41,2469,-1,Malo,19.112697559389957,0,0
782,-3,4896,-7,Bueno,2.753885178604069,1,1
2021,24,-2453,-1,Regular,7.1603144474338745,0,1
276,49,907,-5,Malo,24.769899135110762,1,1
1188,28,4360,-4,Bueno,22.283234455730273,1,0
1296,10,1218,1,Regular,12.195046629213772,1,0
79,35,3705,-3,Bueno,0.4186333624699623,0,0
565,28,4173,-3,Bueno,7.382553264752107,1,0
-340,-8,8168,-5,Bueno,6.112262894530726,0,1
-59,30,998,-5,Malo,31.298005635534736,0,1
2657,36,1035,-7,Bueno,24.338062617578018,1,1
1858,58,311,-6,Regular,29.690739707600912,0,1
724,30,4357,-5,Bueno,3.6187407185171536,1,0
1306,19,5338,-1,Regular,21.1294216399548,0,0
-66,43,452,-3,Malo,29.348817253696303,0,1
284,62,2848,-2,Bueno,16.86235229649129,0,0
1197,56,4016,-3,Bueno,7.313722477254164,0,1
2456,18,-1881,-1,Regular,9.819578676557551,1,1
-50,27,2198,-4,Bueno,9.772117506727712,1,1
2862,32,4182,-3,Bueno,20.62800229244399,1,0
1055,31,2002,-2,Bueno,-12.2470994480702,0,0
1211,55,-2211,-7,Malo,5.621761706929336,0,1
-227,31,4968,-3,Bueno,24.319117855911905,0,1
230,-3,2312,-4,Malo,14.385143015114163,1,0
586,20,-654,-9,Malo,36.48920214745627,1,0
-183,21,3686,-1,Bueno,27.672656526425282,0,0
1545,33,2380,-1,Regular,25.98871560755427,1,0
670,9,4220,-9,Bueno,5.614113834175409,0,0
1562,51,3775,0,Regular,16.28151905414332,1,0
1423,30,5161,1,Bueno,19.529798954816258,0,1
626,31,505,-5,Malo,27.8784762519094,1,0
1114,28,5218,-2,Bueno,5.463319122486952,1,0
2334,34,2941,-2,Bueno,18.89086568535497,0,0
-459,43,2400,-4,Malo,23.815969699345743,1,1
992,38,6976,0,Bueno,24.638845203138068,1,1
977,41,4486,-1,Bueno,23.471189937154545,0,0
818,20,3050,0,Bueno,38.32619933833161,0,1
2115,19,623,-5,Malo,13.341202369041891,0,1
2071,39,5446,-1,Bueno,13.505063272514677,1,0
1870,48,3584,-1,Bueno,11.249261867649796,1,0
-449,-6,3983,-5,Malo,16.484653691921807,0,1
851,26,1372,-1,Regular,24.963973737591605,0,1
806,47,3992,0,Bueno,7.970909301473143,0,0
881,10,5736,-6,Bueno,14.470413480584455,1,1
1065,11,2385,-3,Malo,20.784216058673493,1,0
785,63,5983,-3,Bueno,9.480175415377705,1,0
102,30,4295,-7,Malo,20.85340903249275,1,0
1478,20,4104,-3,Malo,13.82084289756723,0,0
-390,51,2645,-6,Bueno,9.532604197675571,0,0
1527,28,3241,-1,Bueno,20.92789701912279,1,0
553,30,4309,-3,Bueno,-2.8256882360333786,0,1
-144,26,6158,-6,Bueno,8.990381641466273,1,0
1912,3,4561,-6,Bueno,12.20226253403486,0,0
554,35,6806,-1,Bueno,4.418755571270122,1,0
2328,34,1929,0,Regular,14.249180150830856,1,0
1827,41,666,-3,Malo,19.137963162147287,0,1
517,49,2285,-2,Bueno,5.279400654547171,0,0
1562,37,4800,-3,Bueno,23.86599411604074,1,1
1002,16,4072,-1,Bueno,27.902236116545083,0,1
1574,21,-1049,-5,Malo,17.534113405868847,1,1
276,40,4591,0,Bueno,12.930196372652034,1,0
1034,47,1995,-5,Malo,27.657744929975095,1,1
344,19,5891,-1,Bueno,3.726851603068928,1,0
-146,36,4701,-2,Bueno,5.081621763452214,1,1
1996,32,138,-1,Regular,16.227951021116333,0,1
2502,37,7436,-3,Bueno,25.34262589547552,1,0
2447,54,4063,-1,Bueno,9.913196393208224,0,1
1113,-2,4443,-3,Bueno,14.50317865434419,1,1
1096,10,9873,-6,Bueno,7.727606810428641,1,1
1481,36,43,-2,Regular,8.058405462863014,1,0
1020,34,1697,-2,Bueno,15.77233889534212,1,0
538,28,4782,-2,Bueno,19.194058809908093,0,0
1306,49,5682,-2,Bueno,14.990549050442167,1,0
1079,14,5134,-2,Bueno,21.90012571904562,1,0
1409,19,1568,-5,Bueno,2.057454207503659,0,1
1499,25,1927,-1,Regular,13.907300865837263,1,0
1571,56,3745,-1,Bueno,11.50090916136026,1,0
559,34,3812,-1,Bueno,10.921890847879212,1,1
1304,32,3892,-5,Bueno,4.911049203453471,0,0
-209,1,2440,-4,Malo,20.051814305673837,0,0
-146,48,2791,-3,Malo,14.34289123026102,0,1
2210,23,1624,0,Regular,15.405274622892957,1,0
-423,30,3004,-6,Bueno,10.751558739074875,0,1
3084,37,-26,-2,Regular,13.493075869795433,0,0
674,41,2424,-3,Bueno,12.171327797730708,0,0
1093,12,2268,-3,Malo,2.2208688031459647,1,1
810,25,5261,0,Bueno,8.555172600336887,0,1
696,53,3597,-1,Bueno,9.07153155792698,0,0
146,50,2457,-4,Malo,27.95673611523745,1,1
439,37,2253,1,Malo,28.385786219579863,1,0
1893,55,2639,-1,Bueno,19.204937800457227,1,0
1101,31,4080,-4,Bueno,17.93239657676105,0,0
1169,36,7879,-1,Bueno,-6.512874108896965,0,0
194,10,1340,-5,Malo,11.259037621244833,1,0
1599,-2,4779,-3,Bueno,24.707216737380048,1,1
276,18,910,-4,Malo,8.455588329735413,1,1
-756,8,2719,-3,Bueno,5.543646020715767,0,0
-1091,48,3573,-6,Bueno,13.618000892624547,1,1
710,21,3208,-3,Bueno,31.901035233953305,0,1
607,45,5155,1,Bueno,22.87619334108973,1,0
1057,19,834,-5,Malo,19.07144034575283,1,0
2068,67,1463,-2,Malo,13.51982006698423,1,0
1653,39,3376,-2,Bueno,3.3620491182635686,0,0
1202,15,4166,-3,Bueno,12.45163232274146,1,1
1596,34,6670,0,Bueno,4.527513778424386,0,0
-515,2,-1355,-5,Malo,27.487366262534383,1,0
1912,40,3034,-1,Malo,24.266266159859416,1,0
1326,44,3276,-2,Malo,24.274725238611897,0,0
-338,52,5306,-4,Bueno,24.061669806149954,0,0
2287,8,6946,-5,Bueno,26.054891400961502,1,0
1802,20,5372,-2,Bueno,5.6014346698809705,1,1
1926,66,2767,-3,Bueno,17.606339314178157,1,1
339,28,7003,0,Bueno,9.718726190000645,0,0
1100,15,5407,-4,Bueno,2.6732004704489984,0,0
-352,46,1975,-4,Bueno,11.553228728944601,0,1
2630,18,-1424,1,Regular,25.447287234024117,0,1
-264,5,3769,-3,Bueno,20.808779211376724,1,1
969,33,3440,-3,Malo,43.41143452762199,0,0
1810,36,6413,0,Bueno,8.797176417222218,0,1
992,29,5779,-2,Bueno,6.239596779395732,0,1
2076,33,6799,-1,Bueno,22.093354940786462,1,1
783,0,7354,-4,Bueno,1.2446955505046597,0,0
181,29,1110,-5,Malo,35.98653780074371,0,0
646,34,3142,-5,Malo,27.140317565382077,0,0
-86,29,2661,-5,Bueno,-0.16493280780276187,0,1
1163,66,4980,-6,Bueno,7.933838337557522,1,0
967,22,2014,-3,Malo,31.99349988744553,0,0
857,36,6662,-3,Bueno,13.653352694440928,1,1
1326,22,4129,-1,Malo,17.401954116606884,1,0
1762,42,1775,-4,Bueno,29.839430265699683,0,1
638,25,3798,-1,Bueno,-5.502124369906921,0,0
431,23,6167,-1,Bueno,14.515324075519285,0,0
553,32,3864,2,Bueno,22.658261257472056,1,0
1914,54,3322,-4,Malo,11.956616751190685,0,1
2220,28,647,3,Regular,10.97013995967113,0,1
1061,48,1886,-5,Bueno,17.73945246419309,1,1
802,34,2271,-3,Bueno,20.935730543613786,0,0
501,21,3415,-1,Bueno,28.221435414825724,1,0
2075,63,6429,-3,Bueno,13.86161110957164,0,1
3148,41,4884,-7,Bueno,14.211902643967719,0,0
1029,34,6060,-4,Bueno,24.0248151050494,1,1
403,38,3918,-3,Malo,7.651742152543623,1,1
1215,38,2458,-3,Bueno,15.205806794528621,0,1
2373,71,3872,-2,Regular,21.454310956875545,0,0
980,27,6071,0,Bueno,4.20020556681494,1,0
749,12,2422,-6,Bueno,15.436822327194268,0,0
1171,20,4021,2,Bueno,16.726986724883787,0,1
2106,-16,6559,-1,Bueno,12.308633527309077,0,1
1101,37,6296,-3,Bueno,2.0937552126962635,1,1
86,20,5078,-3,Malo,28.392607167873084,1,0
2343,43,4516,-4,Bueno,30.24108700886891,1,1
917,19,939,-2,Malo,10.453107117680439,1,0
1027,35,3652,-2,Bueno,3.8853500621971353,1,1
1707,42,3754,-3,Malo,30.37249512339157,1,1
1278,56,5222,-8,Bueno,32.59761635214184,1,0
416,28,5352,-5,Malo,29.63030209423174,1,0
1784,27,4929,-2,Bueno,19.274081713394136,1,0
809,27,7143,-3,Bueno,19.40123035346225,0,0
-448,41,8072,-3,Bueno,6.967354507451346,0,1
-718,22,893,-3,Malo,26.762887667687835,0,1
389,33,4797,-3,Malo,20.834826338167026,1,1
386,29,1216,-4,Malo,18.198756913585708,0,0
984,35,3673,-6,Bueno,-3.311564947886566,0,1
1507,63,3366,-1,Regular,6.380050571602951,1,0
1736,30,5880,-5,Bueno,8.458095840490602,1,1
2744,24,1648,-2,Malo,19.8678250331925,1,1
1996,38,166,2,Regular,19.9035580021985,1,0
1073,25,4331,0,Bueno,7.290799338273335,1,0
951,48,4947,-4,Bueno,8.110171857251927,0,1
273,34,6966,-2,Bueno,11.080444519694465,1,1
2413,43,1986,-2,Bueno,18.808739589439625,0,0
1577,39,3674,-3,Bueno,12.04791291316902,1,0
2937,10,8391,-2,Bueno,23.530815573835064,1,1
2707,59,4203,0,Bueno,23.93826889948959,1,0
1624,23,1193,3,Regular,11.51259406877757,0,1
-349,27,3041,-5,Malo,11.677642838427605,0,0
1510,13,6495,-5,Bueno,10.835864518036411,1,1
-28,32,6292,-4,Bueno,11.133002907623359,1,1
2012,23,1646,0,Regular,18.846000336133308,0,0
277,17,3174,-4,Malo,19.147828507599463,0,1
79,14,4769,-2,Bueno,6.7369404056517785,1,1
1351,25,5823,-2,Malo,37.68506990814754,0,0
719,40,1805,-1,Malo,16.158837228879275,0,0
1341,31,2933,-2,Malo,24.934838988266314,1,0
149,39,4918,-4,Bueno,9.756305807458418,1,1
1565,35,565,-2,Malo,21.786607888606994,0,1
-301,4,5076,-6,Bueno,0.6849778602337082,0,1
1354,19,5758,-1,Bueno,7.629150606929316,1,0
815,36,3397,-1,Bueno,7.066752693101454,1,1
1579,29,986,-3,Malo,17.88781454205792,0,0
1184,50,208,-3,Malo,17.90555892400439,1,1
1907,21,3372,-3,Bueno,3.616733396101912,1,0
1518,28,5317,-1,Bueno,7.145596347712098,1,0
377,32,6912,-3,Bueno,20.54147826025915,1,0
2734,10,835,-4,Malo,25.580619994634944,0,0
2081,19,4922,-1,Bueno,21.20172155745348,1,1
2256,18,4997,-5,Bueno,10.330940583882192,1,1
-104,27,4467,-1,Bueno,14.388495016829095,0,0
616,56,3785,-2,Bueno,18.520123496771962,1,1
5,32,4483,-4,Bueno,29.86560331116322,1,1
1664,31,5627,0,Bueno,18.39827966006881,1,0
3434,19,3934,-2,Bueno,26.769234559543314,1,0
2409,22,-3624,1,Regular,14.219551751429977,0,1
807,9,5798,0,Bueno,18.765363109473952,0,0
2060,26,973,-4,Malo,19.542930955291702,0,1
1535,25,2326,-3,Malo,19.8468668441491,1,0
525,-2,573,-3,Malo,17.68815052578103,0,0
-15,54,3924,-4,Malo,13.059510077974377,1,0
1693,37,5724,-3,Bueno,27.902643912273586,1,0
732,8,4649,-2,Bueno,22.819703315081124,0,0
1251,36,3486,-1,Bueno,-6.468149386104908,0,1
1658,11,1960,1,Regular,15.33250056226355,1,1
3234,42,4481,-6,Bueno,28.082356423466823,0,1
-323,5,571,-4,Malo,23.027881729550394,0,0
398,27,6834,-6,Bueno,9.558364046401003,1,0
1280,31,4901,-2,Bueno,27.849589167091523,1,1
1839,55,1683,-4,Regular,20.188963964934995,1,1
381,39,-1299,-2,Malo,20.95235138708518,1,1
-96,25,6142,-3,Bueno,13.370782517640459,1,0
1798,42,66,-3,Regular,16.311553181183093,1,0
1460,45,3518,0,Regular,15.007862622976646,0,1
1905,31,156,-2,Regular,16.179167533921902,0,1
2227,7,2264,-1,Malo,15.372559621257176,0,0
1811,33,4873,-5,Bueno,7.351686132913541,1,0
1216,31,299,0,Malo,31.57199170107914,0,1
1473,43,4568,-1,Bueno,7.046983094213292,1,1
1899,51,5095,0,Bueno,17.063938101291342,1,1
-159,8,3136,0,Bueno,19.963335566101076,1,0
77,29,2010,0,Malo,29.835557968057184,0,0
175,7,3915,0,Bueno,14.982473260359399,1,1
855,9,3561,-3,Bueno,10.791783424357833,0,0
-811,16,-275,-2,Malo,23.19199747596167,0,1
1496,24,5075,1,Bueno,23.487534974607073,0,0
-581,2,4242,-1,Bueno,19.349046770858806,1,0
1106,48,3911,0,Bueno,13.844465559168976,1,1
-773,27,1637,-4,Malo,32.665383796610115,1,1
-30,24,4717,-2,Bueno,18.89274126461641,1,1
2196,66,6579,-1,Bueno,25.116685222455104,0,1
644,30,1590,-3,Malo,22.617309667745182,0,0
132,27,4903,-1,Bueno,13.185594619161966,1,0
-214,13,2335,-9,Malo,21.019056144628735,0,1
1079,42,3368,-5,Malo,14.033643598684577,1,1
470,4,2878,-3,Malo,18.605175939522724,0,0
-660,50,5192,-1,Bueno,9.764889185875834,0,1
2870,61,4788,-1,Bueno,10.656292638504032,1,1
-773,0,2484,-2,Bueno,25.662364296668724,1,1
1462,13,1784,-8,Malo,15.466993279880246,0,0
-3,24,2900,-2,Bueno,22.601725085506065,0,1
530,30,4042,-1,Bueno,-19.014882178769582,1,1
1948,4,7881,-7,Bueno,4.733491732477752,1,1
471,36,3465,-2,Bueno,23.031318559862733,1,0
512,31,1562,-4,Malo,20.40241679894165,1,1
714,52,3210,0,Bueno,13.86737674554775,0,1
1239,50,3481,-2,Bueno,-13.129756590114692,0,0
715,8,2660,-6,Malo,24.991919100950483,1,0
708,5,3946,-1,Malo,22.74564170817249,0,1
-132,30,2241,-5,Malo,34.64032648216063,1,0
1494,31,4432,0,Bueno,28.394800319452493,0,1
2938,36,1108,-2,Regular,18.368939600108813,0,1
1194,24,446,-1,Malo,17.04777624298356,1,0
1004,40,3733,-5,Bueno,14.095444925628916,1,1
1353,37,3543,-1,Bueno,10.952858116338938,0,1
599,53,4933,-3,Bueno,12.540025192590218,0,0
1662,41,1719,-1,Regular,22.62754347757232,0,0
842,-6,4279,-1,Bueno,32.037896797625784,0,0
1473,48,4186,-4,Bueno,13.620934633457765,1,1
2492,2,-349,-2,Regular,40.7676320500166,0,1
1657,34,-672,-5,Bueno,23.99126756218339,1,1
1354,48,461,0,Regular,3.1280644203930814,0,0
381,56,3548,-2,Malo,21.368605958707935,1,0
1726,23,1635,-1,Bueno,13.920910753415987,0,1
2487,42,4587,-4,Bueno,11.050506052098779,1,1
682,35,2423,-3,Malo,33.44634552304967,1,0
16,60,3605,-4,Bueno,16.270006405011316,0,0
1654,57,3354,-4,Bueno,31.30150222627529,0,0
299,8,8801,-4,Bueno,7.401997353820031,0,0
673,34,3058,0,Bueno,-0.6139072135418902,1,0
218,35,3254,-4,Bueno,19.699426260357328,1,1
231,42,1615,-3,Bueno,26.595293017173326,0,1
1958,59,4720,-1,Bueno,28.81322806663514,0,1
-105,13,6434,-4,Bueno,16.40771750981751,1,0
1212,38,4441,-3,Bueno,12.89262201373448,0,1
2181,14,4189,-7,Malo,33.213937902168766,1,0
1073,23,3134,-3,Bueno,3.412085554483826,1,0
200,30,2919,-3,Malo,14.427413881821167,1,0
-213,14,4980,-1,Bueno,23.577457291577844,1,0
-717,28,1612,-3,Malo,34.36974433565721,1,0
1628,47,6809,-2,Bueno,11.714489405145173,1,1
2068,44,4120,0,Bueno,20.35366522266861,1,0
664,40,6850,-2,Bueno,10.521392554090752,1,1
1466,6,6698,-2,Bueno,19.451991029111202,0,0
43,19,1976,-3,Malo,15.403594462572617,1,1
1227,35,6340,-3,Bueno,27.337144515514552,1,0
1699,47,5843,-3,Bueno,19.28905288727738,0,1
1036,65,7471,-2,Bueno,20.64155370775557,1,0
1785,21,4202,-4,Bueno,1.6936582019251123,1,1
859,44,1197,-3,Bueno,10.25977009520455,1,1
1209,44,6517,-1,Bueno,-4.470038304650564,1,0
2973,30,4597,-4,Bueno,22.332604018769437,1,0
1013,27,4924,-2,Bueno,18.382172937944,0,1
1210,29,1936,-4,Malo,21.36096172248076,1,0
1265,3,5204,-1,Bueno,5.8120349902587085,1,0
1253,32,4948,-1,Bueno,8.40151328038436,1,1
406,50,6131,-2,Bueno,8.338527476941195,1,0
2537,21,6837,-3,Bueno,5.7702283920313935,1,0
1187,55,3695,-2,Regular,15.675839915104326,1,1
621,31,3540,-1,Bueno,14.1888301144386,0,0
817,32,2253,-7,Malo,6.922002611447212,1,0
1173,16,4505,-4,Bueno,12.943964437370743,1,1
1862,40,2826,-3,Bueno,21.040604986318804,0,0
3002,82,6043,0,Bueno,7.535261872729,1,1
2933,51,5352,0,Bueno,8.73573552410809,1,1
864,32,3423,-1,Malo,33.957015098575226,0,1
2680,5,412,-1,Regular,29.704321114181855,1,0
852,29,2668,-2,Bueno,20.68599615096968,0,1
2160,44,6162,0,Bueno,29.33917914490055,0,1
1298,29,5724,-3,Bueno,28.899737892310142,1,1
758,53,2554,-1,Bueno,16.507163027503882,0,0
530,29,-1294,-11,Malo,13.289128684735335,0,1
-253,36,9557,-3,Bueno,7.215038859712014,0,1
3434,40,-586,-1,Regular,11.546045805831575,1,0
3317,57,4677,-1,Bueno,14.462890794890026,1,0
518,31,2339,-6,Bueno,4.9265751510098,1,0
400,18,2760,-2,Malo,16.020254712887382,0,0
-596,-2,293,-1,Malo,19.074520919013242,1,0
909,52,582,-1,Malo,31.0853576869006,0,0
1788,22,7243,-1,Bueno,-2.2247662176698704,1,0
-1086,26,4087,-2,Bueno,22.46888375318858,0,1
193,16,4298,-1,Bueno,16.67991296039645,1,1
807,15,2489,-4,Bueno,22.50819153656372,1,0
110,10,3729,-5,Bueno,9.226584169640507,0,0
-1314,4,2377,-3,Malo,31.489420149743673,1,1
2028,37,4748,-1,Bueno,32.16698272283544,1,1
1963,31,3309,0,Regular,15.684168138938787,1,0
724,42,178,-3,Malo,21.668445133653876,0,1
2203,31,6172,-3,Bueno,13.120702539320629,0,0
1389,34,3017,-1,Malo,24.36233611475523,1,0
1263,18,4081,-3,Bueno,21.156562650309787,0,1
78,16,11052,-7,Bueno,0.7889008541082201,1,1
92,32,3406,-1,Bueno,12.21976358401813,0,1
-1060,6,1239,-2,Bueno,10.508652993459837,0,0
